task_id,view,doc_id,title,source_type,timestamp,body_excerpt,reviewer_can_guess_role_from_surface,reviewer_role_guess,reviewer_can_guess_answer_without_relation,severe_leakage,leakage_reason,notes,review_mode
uncued_001,neutral_metadata_visible,uncued_001_d02,Service Ledger Extract,operations memo,2025-02-15,"A routing note gives the work order code for Orion battery swaps. It omits the final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather than labe",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_001,neutral_metadata_visible,uncued_001_d01,Operations Timeline Note,timeline note,2025-02-16,"A brief memo says the closeout was filed after the last weekend of April 2025. It does not state a number. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values r",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_001,neutral_metadata_visible,uncued_001_d03,Program Registry Entry,field note,2025-02-13,"The monthly ledger for East Yard depot lists 63 verified swaps for Orion battery swaps in April 2025. No line in the packet lists 88 for this workstream. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so tha",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_001,neutral_metadata_visible,uncued_001_d04,Field Summary Memo,registry entry,2025-02-14,"A staffing note for Orion battery swaps names the same site and month. It does not report the closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_001,neutral_metadata_hidden,uncued_001_d01,Document 1,document,2025-02-13,"The monthly ledger for East Yard depot lists 63 verified swaps for Orion battery swaps in April 2025. No line in the packet lists 88 for this workstream. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so tha",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_001,neutral_metadata_hidden,uncued_001_d02,Document 2,document,2025-02-14,"A staffing note for Orion battery swaps names the same site and month. It does not report the closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_001,neutral_metadata_hidden,uncued_001_d03,Document 3,document,2025-02-15,"A routing note gives the work order code for Orion battery swaps. It omits the final count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values rather than labe",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_001,neutral_metadata_hidden,uncued_001_d04,Document 4,document,2025-02-16,"A brief memo says the closeout was filed after the last weekend of April 2025. It does not state a number. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks depend on the stated values r",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_006,neutral_metadata_visible,uncued_006_d03,Service Ledger Extract,operations memo,2025-07-15,"A shift memo mentions that Atlas valve checks work was concentrated in the final week of March 2025. It tracks handoff timing but not the final tally. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that r",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_006,neutral_metadata_visible,uncued_006_d01,Operations Timeline Note,registry entry,2025-07-14,"A planning note for Atlas valve checks describes the inspection route at Northline service bay during March 2025. It gives staffing context and does not include a final monthly count. The note uses the same site code, workstream name, and monthly close date as",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_006,neutral_metadata_visible,uncued_006_d02,Program Registry Entry,timeline note,2025-07-16,"A routing note lists Northline service bay as the site for the Atlas valve checks workstream. The note does not provide a closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_006,neutral_metadata_visible,uncued_006_d04,Field Summary Memo,field note,2025-07-13,"The monthly ledger for Northline service bay lists 184 completed checks for Atlas valve checks in March 2025. The entry is dated after the close of the month and uses the same work order code as the question. The note uses the same site code, workstream name, ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_006,neutral_metadata_hidden,uncued_006_d03,Document 1,document,2025-07-13,"The monthly ledger for Northline service bay lists 184 completed checks for Atlas valve checks in March 2025. The entry is dated after the close of the month and uses the same work order code as the question. The note uses the same site code, workstream name, ",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_006,neutral_metadata_hidden,uncued_006_d01,Document 2,document,2025-07-16,"A routing note lists Northline service bay as the site for the Atlas valve checks workstream. The note does not provide a closing count. The note uses the same site code, workstream name, and monthly close date as the surrounding packet so that relation checks",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
uncued_006,neutral_metadata_hidden,uncued_006_d04,Document 3,document,2025-07-14,"A planning note for Atlas valve checks describes the inspection route at Northline service bay during March 2025. It gives staffing context and does not include a final monthly count. The note uses the same site code, workstream name, and monthly close date as",no,unknown,no,no,,"No role-label or direct-answer cue was visible in the reviewed title, metadata, or excerpt.",local_pre_model_surface_review
