task_id,difficulty,episode_type,model,retriever,strategy,prompt,backend,parse_success,claim_accuracy,escape_rate,contaminated_citation_rate,abstention_quality,overconfident_wrong_rate,over_abstention_rate,generated_lore_overclaim_rate,false_consensus_susceptibility,primary_recovery_rate,confidence,cost_usd,supporting_evidence,rejected_evidence,gold_claim_verdict,predicted_claim_verdict,has_required_supporting_evidence,clean_supporting_evidence,primary_in_context,primary_cited,primary_rejected,primary_ignored,best_primary_context_rank,primary_support,final_doc_ids
eham_102,L4,L4_hidden_primary,openai/gpt-5.4-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.94,0.002748,,"eham_102_pollutant_root,eham_102_repost_00,eham_102_repost_01,eham_102_repost_03,eham_102_repost_04,eham_102_repost_05,eham_102_repost_06,eham_102_repost_08",refuted,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,"eham_102_primary_a,eham_102_primary_b","eham_102_pollutant_root,eham_102_repost_00,eham_102_repost_01,eham_102_repost_03,eham_102_repost_04,eham_102_repost_05,eham_102_repost_06,eham_102_repost_08"
eham_102,L4,L4_hidden_primary,openai/gpt-5.4-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.98,0.00192675,"eham_102_primary_a,eham_102_primary_b","eham_102_pollutant_root,eham_102_repost_00,eham_102_repost_01,eham_102_repost_03,eham_102_repost_04,eham_102_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_102_primary_a,eham_102_primary_b","eham_102_primary_a,eham_102_primary_b,eham_102_pollutant_root,eham_102_repost_00,eham_102_repost_01,eham_102_repost_03,eham_102_repost_04,eham_102_repost_05"
eham_102,L4,L4_hidden_primary,openai/gpt-5.4-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.96,0.00201375,"eham_102_primary_a,eham_102_primary_b","eham_102_pollutant_root,eham_102_repost_00,eham_102_repost_01,eham_102_repost_03,eham_102_repost_04,eham_102_context_13",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_102_primary_a,eham_102_primary_b","eham_102_primary_a,eham_102_primary_b,eham_102_pollutant_root,eham_102_repost_00,eham_102_repost_01,eham_102_context_13,eham_102_repost_03,eham_102_repost_04"
eham_103,L4,L4_hidden_primary,openai/gpt-5.4-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.93,0.00187575,"eham_103_pollutant_root,eham_103_repost_00,eham_103_repost_02,eham_103_repost_03,eham_103_repost_04,eham_103_repost_05,eham_103_repost_07,eham_103_repost_08",,refuted,supported,1.0,0.0,0.0,0.0,0.0,0.0,,"eham_103_primary_a,eham_103_primary_b","eham_103_pollutant_root,eham_103_repost_00,eham_103_repost_02,eham_103_repost_03,eham_103_repost_04,eham_103_repost_05,eham_103_repost_07,eham_103_repost_08"
eham_103,L4,L4_hidden_primary,openai/gpt-5.4-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.89,0.00237675,,"eham_103_pollutant_root,eham_103_repost_00,eham_103_repost_02,eham_103_repost_03,eham_103_repost_04,eham_103_repost_05,eham_103_repost_07,eham_103_repost_08",refuted,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,"eham_103_primary_a,eham_103_primary_b","eham_103_pollutant_root,eham_103_repost_00,eham_103_repost_02,eham_103_repost_03,eham_103_repost_04,eham_103_repost_05,eham_103_repost_07,eham_103_repost_08"
eham_103,L4,L4_hidden_primary,openai/gpt-5.4-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.98,0.00270225,"eham_103_primary_a,eham_103_primary_b","eham_103_pollutant_root,eham_103_repost_00,eham_103_repost_02,eham_103_repost_03,eham_103_repost_04,eham_103_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_103_primary_a,eham_103_primary_b","eham_103_primary_a,eham_103_primary_b,eham_103_pollutant_root,eham_103_repost_00,eham_103_repost_02,eham_103_repost_03,eham_103_repost_04,eham_103_repost_05"
eham_103,L4,L4_hidden_primary,openai/gpt-5.4-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.98,0.00190125,"eham_103_primary_a,eham_103_primary_b","eham_103_pollutant_root,eham_103_repost_00,eham_103_repost_02,eham_103_repost_03,eham_103_repost_04,eham_103_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_103_primary_a,eham_103_primary_b","eham_103_primary_a,eham_103_primary_b,eham_103_pollutant_root,eham_103_repost_00,eham_103_repost_02,eham_103_repost_03,eham_103_repost_04,eham_103_repost_05"
eham_104,L4,L4_hidden_primary,openai/gpt-5.4-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.93,0.0018705,eham_104_pollutant_root,"eham_104_repost_01,eham_104_repost_02,eham_104_repost_03,eham_104_repost_04,eham_104_repost_06,eham_104_repost_07,eham_104_repost_08",refuted,supported,1.0,0.0,0.0,0.0,0.0,0.0,,"eham_104_primary_a,eham_104_primary_b","eham_104_pollutant_root,eham_104_repost_01,eham_104_repost_02,eham_104_repost_03,eham_104_repost_04,eham_104_repost_06,eham_104_repost_07,eham_104_repost_08"
eham_104,L4,L4_hidden_primary,openai/gpt-5.4-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.93,0.002628,,"eham_104_pollutant_root,eham_104_repost_01,eham_104_repost_02,eham_104_repost_03,eham_104_repost_04,eham_104_repost_06,eham_104_repost_07,eham_104_repost_08",refuted,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,"eham_104_primary_a,eham_104_primary_b","eham_104_pollutant_root,eham_104_repost_01,eham_104_repost_02,eham_104_repost_03,eham_104_repost_04,eham_104_repost_06,eham_104_repost_07,eham_104_repost_08"
eham_104,L4,L4_hidden_primary,openai/gpt-5.4-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.96,0.002094,"eham_104_primary_a,eham_104_primary_b","eham_104_pollutant_root,eham_104_repost_01,eham_104_repost_02,eham_104_repost_03,eham_104_repost_04,eham_104_repost_06",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_104_primary_a,eham_104_primary_b","eham_104_primary_a,eham_104_primary_b,eham_104_pollutant_root,eham_104_repost_01,eham_104_repost_02,eham_104_repost_03,eham_104_repost_04,eham_104_repost_06"
eham_104,L4,L4_hidden_primary,openai/gpt-5.4-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.98,0.001896,"eham_104_primary_a,eham_104_primary_b","eham_104_pollutant_root,eham_104_repost_01,eham_104_repost_02,eham_104_repost_03,eham_104_repost_04,eham_104_repost_06",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_104_primary_a,eham_104_primary_b","eham_104_primary_a,eham_104_primary_b,eham_104_pollutant_root,eham_104_repost_01,eham_104_repost_02,eham_104_repost_03,eham_104_repost_04,eham_104_repost_06"
eham_105,L4,L4_hidden_primary,openai/gpt-5.4-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.78,0.00189225,"eham_105_pollutant_root,eham_105_repost_00,eham_105_repost_01,eham_105_repost_02,eham_105_repost_03,eham_105_repost_05,eham_105_repost_06,eham_105_repost_07",,refuted,supported,1.0,0.0,0.0,0.0,0.0,0.0,,"eham_105_primary_a,eham_105_primary_b","eham_105_pollutant_root,eham_105_repost_00,eham_105_repost_01,eham_105_repost_02,eham_105_repost_03,eham_105_repost_05,eham_105_repost_06,eham_105_repost_07"
eham_105,L4,L4_hidden_primary,openai/gpt-5.4-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.93,0.00287025,,"eham_105_pollutant_root,eham_105_repost_00,eham_105_repost_01,eham_105_repost_02,eham_105_repost_03,eham_105_repost_05,eham_105_repost_06,eham_105_repost_07",refuted,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,"eham_105_primary_a,eham_105_primary_b","eham_105_pollutant_root,eham_105_repost_00,eham_105_repost_01,eham_105_repost_02,eham_105_repost_03,eham_105_repost_05,eham_105_repost_06,eham_105_repost_07"
eham_105,L4,L4_hidden_primary,openai/gpt-5.4-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.97,0.00214275,"eham_105_primary_a,eham_105_primary_b","eham_105_pollutant_root,eham_105_repost_00,eham_105_repost_01,eham_105_repost_02,eham_105_repost_03,eham_105_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_105_primary_a,eham_105_primary_b","eham_105_primary_a,eham_105_primary_b,eham_105_pollutant_root,eham_105_repost_00,eham_105_repost_01,eham_105_repost_02,eham_105_repost_03,eham_105_repost_05"
eham_105,L4,L4_hidden_primary,openai/gpt-5.4-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.98,0.00197325,"eham_105_primary_a,eham_105_primary_b","eham_105_pollutant_root,eham_105_repost_00,eham_105_repost_01,eham_105_repost_02,eham_105_repost_03,eham_105_context_13",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_105_primary_a,eham_105_primary_b","eham_105_primary_a,eham_105_primary_b,eham_105_pollutant_root,eham_105_repost_00,eham_105_repost_01,eham_105_context_13,eham_105_repost_02,eham_105_repost_03"
eham_106,L4,L4_hidden_primary,openai/gpt-5.4-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.93,0.001899,"eham_106_pollutant_root,eham_106_repost_00,eham_106_repost_01,eham_106_repost_02,eham_106_repost_04,eham_106_repost_05,eham_106_repost_06,eham_106_repost_07",,refuted,supported,1.0,0.0,0.0,0.0,0.0,0.0,,"eham_106_primary_a,eham_106_primary_b","eham_106_pollutant_root,eham_106_repost_00,eham_106_repost_01,eham_106_repost_02,eham_106_repost_04,eham_106_repost_05,eham_106_repost_06,eham_106_repost_07"
eham_106,L4,L4_hidden_primary,openai/gpt-5.4-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.93,0.002022,,"eham_106_pollutant_root,eham_106_repost_00,eham_106_repost_01,eham_106_repost_02,eham_106_repost_04,eham_106_repost_05,eham_106_repost_06,eham_106_repost_07",refuted,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,"eham_106_primary_a,eham_106_primary_b","eham_106_pollutant_root,eham_106_repost_00,eham_106_repost_01,eham_106_repost_02,eham_106_repost_04,eham_106_repost_05,eham_106_repost_06,eham_106_repost_07"
eham_106,L4,L4_hidden_primary,openai/gpt-5.4-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.98,0.00216375,"eham_106_primary_a,eham_106_primary_b","eham_106_pollutant_root,eham_106_repost_00,eham_106_repost_01,eham_106_repost_02,eham_106_repost_04,eham_106_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_106_primary_a,eham_106_primary_b","eham_106_primary_a,eham_106_primary_b,eham_106_pollutant_root,eham_106_repost_00,eham_106_repost_01,eham_106_repost_02,eham_106_repost_04,eham_106_repost_05"
eham_106,L4,L4_hidden_primary,openai/gpt-5.4-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.98,0.00183075,"eham_106_primary_a,eham_106_primary_b","eham_106_pollutant_root,eham_106_repost_00,eham_106_repost_01,eham_106_repost_02,eham_106_repost_04,eham_106_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_106_primary_a,eham_106_primary_b","eham_106_primary_a,eham_106_primary_b,eham_106_pollutant_root,eham_106_repost_00,eham_106_repost_01,eham_106_repost_02,eham_106_repost_04,eham_106_repost_05"
eham_107,L4,L4_hidden_primary,openai/gpt-5.4-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.93,0.001815,"eham_107_pollutant_root,eham_107_repost_00,eham_107_repost_01,eham_107_repost_03,eham_107_repost_04,eham_107_repost_05,eham_107_repost_06,eham_107_repost_08",,refuted,supported,1.0,0.0,0.0,0.0,0.0,0.0,,"eham_107_primary_a,eham_107_primary_b","eham_107_pollutant_root,eham_107_repost_00,eham_107_repost_01,eham_107_repost_03,eham_107_repost_04,eham_107_repost_05,eham_107_repost_06,eham_107_repost_08"
eham_107,L4,L4_hidden_primary,openai/gpt-5.4-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.9,0.0027075,,"eham_107_pollutant_root,eham_107_repost_00,eham_107_repost_01,eham_107_repost_03,eham_107_repost_04,eham_107_repost_05,eham_107_repost_06,eham_107_repost_08",refuted,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,"eham_107_primary_a,eham_107_primary_b","eham_107_pollutant_root,eham_107_repost_00,eham_107_repost_01,eham_107_repost_03,eham_107_repost_04,eham_107_repost_05,eham_107_repost_06,eham_107_repost_08"
eham_107,L4,L4_hidden_primary,openai/gpt-5.4-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.98,0.00254775,"eham_107_primary_a,eham_107_primary_b","eham_107_pollutant_root,eham_107_repost_00,eham_107_repost_01,eham_107_repost_03,eham_107_repost_04,eham_107_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_107_primary_a,eham_107_primary_b","eham_107_primary_a,eham_107_primary_b,eham_107_pollutant_root,eham_107_repost_00,eham_107_repost_01,eham_107_repost_03,eham_107_repost_04,eham_107_repost_05"
eham_107,L4,L4_hidden_primary,openai/gpt-5.4-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.98,0.00190425,"eham_107_primary_a,eham_107_primary_b","eham_107_pollutant_root,eham_107_repost_00,eham_107_repost_01,eham_107_repost_03,eham_107_repost_04,eham_107_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_107_primary_a,eham_107_primary_b","eham_107_primary_a,eham_107_primary_b,eham_107_pollutant_root,eham_107_repost_00,eham_107_repost_01,eham_107_repost_03,eham_107_repost_04,eham_107_repost_05"
eham_108,L4,L4_hidden_primary,openai/gpt-5.4-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.88,0.00186225,eham_108_pollutant_root,"eham_108_repost_00,eham_108_repost_02,eham_108_repost_03,eham_108_repost_04,eham_108_repost_05,eham_108_repost_07,eham_108_repost_08",refuted,supported,1.0,0.0,0.0,0.0,0.0,0.0,,"eham_108_primary_a,eham_108_primary_b","eham_108_pollutant_root,eham_108_repost_00,eham_108_repost_02,eham_108_repost_03,eham_108_repost_04,eham_108_repost_05,eham_108_repost_07,eham_108_repost_08"
eham_108,L4,L4_hidden_primary,openai/gpt-5.4-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.88,0.00278175,,"eham_108_pollutant_root,eham_108_repost_00,eham_108_repost_02,eham_108_repost_03,eham_108_repost_04,eham_108_repost_05,eham_108_repost_07,eham_108_repost_08",refuted,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,"eham_108_primary_a,eham_108_primary_b","eham_108_pollutant_root,eham_108_repost_00,eham_108_repost_02,eham_108_repost_03,eham_108_repost_04,eham_108_repost_05,eham_108_repost_07,eham_108_repost_08"
eham_108,L4,L4_hidden_primary,openai/gpt-5.4-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.98,0.00269325,"eham_108_primary_a,eham_108_primary_b","eham_108_pollutant_root,eham_108_repost_00,eham_108_repost_02,eham_108_repost_03,eham_108_repost_04,eham_108_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_108_primary_a,eham_108_primary_b","eham_108_primary_a,eham_108_primary_b,eham_108_pollutant_root,eham_108_repost_00,eham_108_repost_02,eham_108_repost_03,eham_108_repost_04,eham_108_repost_05"
eham_108,L4,L4_hidden_primary,openai/gpt-5.4-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.97,0.001938,"eham_108_primary_a,eham_108_primary_b","eham_108_pollutant_root,eham_108_repost_00,eham_108_repost_02,eham_108_repost_03,eham_108_repost_04,eham_108_context_13",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_108_primary_a,eham_108_primary_b","eham_108_primary_a,eham_108_primary_b,eham_108_pollutant_root,eham_108_repost_00,eham_108_repost_02,eham_108_context_13,eham_108_repost_03,eham_108_repost_04"
eham_109,L4,L4_hidden_primary,openai/gpt-5.4-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.83,0.001866,"eham_109_pollutant_root,eham_109_repost_01,eham_109_repost_02,eham_109_repost_03,eham_109_repost_04,eham_109_repost_06,eham_109_repost_07,eham_109_repost_08",,refuted,supported,1.0,0.0,0.0,0.0,0.0,0.0,,"eham_109_primary_a,eham_109_primary_b","eham_109_pollutant_root,eham_109_repost_01,eham_109_repost_02,eham_109_repost_03,eham_109_repost_04,eham_109_repost_06,eham_109_repost_07,eham_109_repost_08"
eham_109,L4,L4_hidden_primary,openai/gpt-5.4-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.94,0.0027315,,"eham_109_pollutant_root,eham_109_repost_01,eham_109_repost_02,eham_109_repost_03,eham_109_repost_04,eham_109_repost_06,eham_109_repost_07,eham_109_repost_08",refuted,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,"eham_109_primary_a,eham_109_primary_b","eham_109_pollutant_root,eham_109_repost_01,eham_109_repost_02,eham_109_repost_03,eham_109_repost_04,eham_109_repost_06,eham_109_repost_07,eham_109_repost_08"
eham_109,L4,L4_hidden_primary,openai/gpt-5.4-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.98,0.0019905,"eham_109_primary_a,eham_109_primary_b","eham_109_pollutant_root,eham_109_repost_01,eham_109_repost_02,eham_109_repost_03,eham_109_repost_04,eham_109_repost_06",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_109_primary_a,eham_109_primary_b","eham_109_primary_a,eham_109_primary_b,eham_109_pollutant_root,eham_109_repost_01,eham_109_repost_02,eham_109_repost_03,eham_109_repost_04,eham_109_repost_06"
eham_109,L4,L4_hidden_primary,openai/gpt-5.4-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.97,0.0011895,"eham_109_primary_a,eham_109_primary_b","eham_109_pollutant_root,eham_109_repost_01,eham_109_repost_02,eham_109_repost_03,eham_109_repost_04,eham_109_repost_06",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_109_primary_a,eham_109_primary_b","eham_109_primary_a,eham_109_primary_b,eham_109_pollutant_root,eham_109_repost_01,eham_109_repost_02,eham_109_repost_03,eham_109_repost_04,eham_109_repost_06"
eham_110,L4,L4_hidden_primary,openai/gpt-5.4-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.89,0.00185625,"eham_110_pollutant_root,eham_110_repost_00,eham_110_repost_01,eham_110_repost_02,eham_110_repost_03,eham_110_repost_05,eham_110_repost_06,eham_110_repost_07",,refuted,supported,1.0,0.0,0.0,0.0,0.0,0.0,,"eham_110_primary_a,eham_110_primary_b","eham_110_pollutant_root,eham_110_repost_00,eham_110_repost_01,eham_110_repost_02,eham_110_repost_03,eham_110_repost_05,eham_110_repost_06,eham_110_repost_07"
eham_110,L4,L4_hidden_primary,openai/gpt-5.4-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.92,0.00220875,,"eham_110_pollutant_root,eham_110_repost_00,eham_110_repost_01,eham_110_repost_02,eham_110_repost_03,eham_110_repost_05,eham_110_repost_06,eham_110_repost_07",refuted,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,"eham_110_primary_a,eham_110_primary_b","eham_110_pollutant_root,eham_110_repost_00,eham_110_repost_01,eham_110_repost_02,eham_110_repost_03,eham_110_repost_05,eham_110_repost_06,eham_110_repost_07"
eham_110,L4,L4_hidden_primary,openai/gpt-5.4-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.97,0.00268275,"eham_110_primary_a,eham_110_primary_b","eham_110_pollutant_root,eham_110_repost_00,eham_110_repost_01,eham_110_repost_02,eham_110_repost_03,eham_110_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_110_primary_a,eham_110_primary_b","eham_110_primary_a,eham_110_primary_b,eham_110_pollutant_root,eham_110_repost_00,eham_110_repost_01,eham_110_repost_02,eham_110_repost_03,eham_110_repost_05"
eham_110,L4,L4_hidden_primary,openai/gpt-5.4-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.98,0.00108075,"eham_110_primary_a,eham_110_primary_b","eham_110_pollutant_root,eham_110_repost_00,eham_110_repost_01,eham_110_repost_02,eham_110_repost_03,eham_110_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_110_primary_a,eham_110_primary_b","eham_110_primary_a,eham_110_primary_b,eham_110_pollutant_root,eham_110_repost_00,eham_110_repost_01,eham_110_repost_02,eham_110_repost_03,eham_110_repost_05"
eham_111,L4,L4_hidden_primary,openai/gpt-5.4-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.88,0.001845,"eham_111_pollutant_root,eham_111_repost_00,eham_111_repost_01,eham_111_repost_02,eham_111_repost_04,eham_111_repost_05,eham_111_repost_06,eham_111_repost_07",,refuted,supported,1.0,0.0,0.0,0.0,0.0,0.0,,"eham_111_primary_a,eham_111_primary_b","eham_111_pollutant_root,eham_111_repost_00,eham_111_repost_01,eham_111_repost_02,eham_111_repost_04,eham_111_repost_05,eham_111_repost_06,eham_111_repost_07"
eham_111,L4,L4_hidden_primary,openai/gpt-5.4-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.89,0.00267,,"eham_111_pollutant_root,eham_111_repost_00,eham_111_repost_01,eham_111_repost_02,eham_111_repost_04,eham_111_repost_05,eham_111_repost_06,eham_111_repost_07",refuted,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,"eham_111_primary_a,eham_111_primary_b","eham_111_pollutant_root,eham_111_repost_00,eham_111_repost_01,eham_111_repost_02,eham_111_repost_04,eham_111_repost_05,eham_111_repost_06,eham_111_repost_07"
eham_111,L4,L4_hidden_primary,openai/gpt-5.4-mini,primary_preserve_top8,primary_preserve,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.98,0.00212775,"eham_111_primary_a,eham_111_primary_b","eham_111_pollutant_root,eham_111_repost_00,eham_111_repost_01,eham_111_repost_02,eham_111_repost_04,eham_111_repost_05",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_111_primary_a,eham_111_primary_b","eham_111_primary_a,eham_111_primary_b,eham_111_pollutant_root,eham_111_repost_00,eham_111_repost_01,eham_111_repost_02,eham_111_repost_04,eham_111_repost_05"
eham_111,L4,L4_hidden_primary,openai/gpt-5.4-mini,hygienic_combo_top8,hygienic_combo,claim_first_citation_v1,api,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.97,0.00188925,"eham_111_primary_a,eham_111_primary_b","eham_111_pollutant_root,eham_111_repost_00,eham_111_repost_01,eham_111_repost_02,eham_111_repost_04,eham_111_context_13",refuted,refuted,1.0,1.0,1.0,1.0,0.0,0.0,1,"eham_111_primary_a,eham_111_primary_b","eham_111_primary_a,eham_111_primary_b,eham_111_pollutant_root,eham_111_repost_00,eham_111_repost_01,eham_111_context_13,eham_111_repost_02,eham_111_repost_04"
eham_112,L4,L4_hidden_primary,openai/gpt-5.4-mini,bm25_top8,naive_bm25,simple_answer_v1,api,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.91,0.0018555,"eham_112_pollutant_root,eham_112_repost_00,eham_112_repost_01,eham_112_repost_03,eham_112_repost_04,eham_112_repost_05,eham_112_repost_06,eham_112_repost_08",,refuted,supported,1.0,0.0,0.0,0.0,0.0,0.0,,"eham_112_primary_a,eham_112_primary_b","eham_112_pollutant_root,eham_112_repost_00,eham_112_repost_01,eham_112_repost_03,eham_112_repost_04,eham_112_repost_05,eham_112_repost_06,eham_112_repost_08"
eham_112,L4,L4_hidden_primary,openai/gpt-5.4-mini,bm25_top8,careful_bm25,claim_first_citation_v1,api,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.9,0.0026625,,"eham_112_pollutant_root,eham_112_repost_00,eham_112_repost_01,eham_112_repost_03,eham_112_repost_04,eham_112_repost_05,eham_112_repost_06,eham_112_repost_08",refuted,insufficient,1.0,1.0,0.0,0.0,0.0,0.0,,"eham_112_primary_a,eham_112_primary_b","eham_112_pollutant_root,eham_112_repost_00,eham_112_repost_01,eham_112_repost_03,eham_112_repost_04,eham_112_repost_05,eham_112_repost_06,eham_112_repost_08"
