task_id,base_task_id,view,model,family,condition,gold_verdict,predicted_verdict,belief_correctness,operational_epistemic_escape,clean_support_contract,pollutant_rejection_contract,evidence_selection_contract,verification_contract,composite_evidence_hygiene_contract,final_verdict_correct,no_dirty_support,clean_support_recovered,pollutant_rejected_or_diagnosed,verification_path_executable,primary_source_action_or_cue,support_doc_ids,selected_doc_ids,rejected_doc_ids,polluted_support_doc_ids,clean_support_doc_ids
uncued_046_visible,uncued_046,neutral_metadata_visible,deepseek-v4-pro,active_verification,buried_primary,supported,supported,1.0,1.0,1,0,0,1,1,1,1,1,1,1,1,uncued_046_d03,"uncued_046_d03,uncued_046_d04,uncued_046_d01","uncued_046_d04,uncued_046_d01,uncued_046_d02",,uncued_046_d03
uncued_046_hidden,uncued_046,neutral_metadata_hidden,deepseek-v4-pro,active_verification,buried_primary,supported,supported,1.0,0.0,1,0,0,1,1,1,1,1,1,1,1,uncued_046_d01,"uncued_046_d01,uncued_046_d04,uncued_046_d02",uncued_046_d04,,uncued_046_d01
uncued_047_visible,uncued_047,neutral_metadata_visible,deepseek-v4-pro,active_verification,buried_primary,supported,supported,1.0,0.0,1,0,0,1,1,1,1,1,1,1,1,uncued_047_d02,"uncued_047_d02,uncued_047_d04,uncued_047_d01",uncued_047_d04,,uncued_047_d02
uncued_047_hidden,uncued_047,neutral_metadata_hidden,deepseek-v4-pro,active_verification,buried_primary,supported,supported,1.0,0.0,1,0,0,1,1,1,1,1,1,1,1,uncued_047_d02,"uncued_047_d02,uncued_047_d01,uncued_047_d04","uncued_047_d01,uncued_047_d03,uncued_047_d04",,uncued_047_d02
uncued_048_visible,uncued_048,neutral_metadata_visible,deepseek-v4-pro,packet_judgment,generated_lore,insufficient,refuted,0.0,0.0,0,0,0,1,0,0,0,0,1,1,1,"uncued_048_d04,uncued_048_d01","uncued_048_d02,uncued_048_d01,uncued_048_d03","uncued_048_d02,uncued_048_d03","uncued_048_d01,uncued_048_d04",
uncued_048_hidden,uncued_048,neutral_metadata_hidden,deepseek-v4-pro,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_048_d02,uncued_048_d01","uncued_048_d02,uncued_048_d04","uncued_048_d03,uncued_048_d04","uncued_048_d01,uncued_048_d02",
uncued_049_visible,uncued_049,neutral_metadata_visible,deepseek-v4-pro,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_049_d04,uncued_049_d01","uncued_049_d04,uncued_049_d03,uncued_049_d02","uncued_049_d03,uncued_049_d02","uncued_049_d01,uncued_049_d04",
uncued_049_hidden,uncued_049,neutral_metadata_hidden,deepseek-v4-pro,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_049_d02,uncued_049_d01","uncued_049_d04,uncued_049_d02,uncued_049_d03","uncued_049_d04,uncued_049_d03","uncued_049_d01,uncued_049_d02",
uncued_050_visible,uncued_050,neutral_metadata_visible,deepseek-v4-pro,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_050_d02,uncued_050_d04","uncued_050_d04,uncued_050_d02,uncued_050_d01","uncued_050_d03,uncued_050_d01","uncued_050_d02,uncued_050_d04",
uncued_050_hidden,uncued_050,neutral_metadata_hidden,deepseek-v4-pro,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_050_d02,uncued_050_d01","uncued_050_d02,uncued_050_d01,uncued_050_d04","uncued_050_d03,uncued_050_d04","uncued_050_d01,uncued_050_d02",
uncued_051_visible,uncued_051,neutral_metadata_visible,deepseek-v4-pro,packet_judgment,generated_lore,insufficient,refuted,0.0,0.0,0,0,0,1,0,0,0,0,1,1,1,uncued_051_d01,"uncued_051_d01,uncued_051_d02,uncued_051_d04","uncued_051_d02,uncued_051_d04",uncued_051_d01,
uncued_051_hidden,uncued_051,neutral_metadata_hidden,deepseek-v4-pro,packet_judgment,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_051_d04,uncued_051_d01","uncued_051_d04,uncued_051_d02,uncued_051_d03","uncued_051_d02,uncued_051_d03","uncued_051_d01,uncued_051_d04",
uncued_052_visible,uncued_052,neutral_metadata_visible,deepseek-v4-pro,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_052_d02,uncued_052_d03","uncued_052_d02,uncued_052_d03,uncued_052_d04","uncued_052_d01,uncued_052_d04","uncued_052_d02,uncued_052_d03",
uncued_052_hidden,uncued_052,neutral_metadata_hidden,deepseek-v4-pro,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_052_d03,uncued_052_d04","uncued_052_d03,uncued_052_d02","uncued_052_d02,uncued_052_d01","uncued_052_d03,uncued_052_d04",
uncued_053_visible,uncued_053,neutral_metadata_visible,deepseek-v4-pro,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_053_d04,uncued_053_d01","uncued_053_d04,uncued_053_d01,uncued_053_d02","uncued_053_d02,uncued_053_d03","uncued_053_d01,uncued_053_d04",
uncued_053_hidden,uncued_053,neutral_metadata_hidden,deepseek-v4-pro,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_053_d02,uncued_053_d03","uncued_053_d02,uncued_053_d03","uncued_053_d04,uncued_053_d01","uncued_053_d02,uncued_053_d03",
uncued_054_visible,uncued_054,neutral_metadata_visible,deepseek-v4-pro,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_054_d03,uncued_054_d01,uncued_054_d02,uncued_054_d04","uncued_054_d04,uncued_054_d01,uncued_054_d02",,"uncued_054_d03,uncued_054_d04",
uncued_054_hidden,uncued_054,neutral_metadata_hidden,deepseek-v4-pro,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_054_d02,uncued_054_d04","uncued_054_d02,uncued_054_d04,uncued_054_d01","uncued_054_d03,uncued_054_d01","uncued_054_d02,uncued_054_d04",
uncued_055_visible,uncued_055,neutral_metadata_visible,deepseek-v4-pro,evidence_selection,generated_lore,insufficient,refuted,0.0,0.0,0,0,0,1,0,0,0,0,1,1,1,"uncued_055_d03,uncued_055_d04","uncued_055_d03,uncued_055_d01,uncued_055_d04","uncued_055_d01,uncued_055_d02","uncued_055_d03,uncued_055_d04",
uncued_055_hidden,uncued_055,neutral_metadata_hidden,deepseek-v4-pro,evidence_selection,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_055_d02,uncued_055_d01","uncued_055_d02,uncued_055_d03,uncued_055_d04","uncued_055_d03,uncued_055_d04","uncued_055_d01,uncued_055_d02",
uncued_056_visible,uncued_056,neutral_metadata_visible,deepseek-v4-pro,active_verification,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,uncued_056_d01,"uncued_056_d04,uncued_056_d01,uncued_056_d02","uncued_056_d04,uncued_056_d02,uncued_056_d03",uncued_056_d01,
uncued_056_hidden,uncued_056,neutral_metadata_hidden,deepseek-v4-pro,active_verification,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_056_d03,uncued_056_d04","uncued_056_d03,uncued_056_d01,uncued_056_d02","uncued_056_d01,uncued_056_d02","uncued_056_d03,uncued_056_d04",
uncued_057_visible,uncued_057,neutral_metadata_visible,deepseek-v4-pro,active_verification,generated_lore,insufficient,refuted,0.0,0.0,0,0,0,1,0,0,0,0,1,1,1,"uncued_057_d03,uncued_057_d04","uncued_057_d02,uncued_057_d04,uncued_057_d01","uncued_057_d02,uncued_057_d01","uncued_057_d03,uncued_057_d04",
uncued_057_hidden,uncued_057,neutral_metadata_hidden,deepseek-v4-pro,active_verification,generated_lore,insufficient,refuted,0.0,0.0,0,0,0,1,0,0,0,0,1,1,1,"uncued_057_d01,uncued_057_d04","uncued_057_d01,uncued_057_d02,uncued_057_d03","uncued_057_d02,uncued_057_d03","uncued_057_d01,uncued_057_d04",
uncued_058_visible,uncued_058,neutral_metadata_visible,deepseek-v4-pro,active_verification,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,0,1,1,"uncued_058_d01,uncued_058_d02","uncued_058_d01,uncued_058_d03,uncued_058_d02",,"uncued_058_d01,uncued_058_d02",
uncued_058_hidden,uncued_058,neutral_metadata_hidden,deepseek-v4-pro,active_verification,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_058_d04,uncued_058_d02","uncued_058_d04,uncued_058_d03,uncued_058_d01","uncued_058_d03,uncued_058_d01","uncued_058_d02,uncued_058_d04",
uncued_059_visible,uncued_059,neutral_metadata_visible,deepseek-v4-pro,active_verification,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_059_d02,uncued_059_d04","uncued_059_d02,uncued_059_d04,uncued_059_d01","uncued_059_d01,uncued_059_d03","uncued_059_d02,uncued_059_d04",
uncued_059_hidden,uncued_059,neutral_metadata_hidden,deepseek-v4-pro,active_verification,generated_lore,insufficient,insufficient,1.0,0.0,0,0,0,1,0,1,0,0,1,1,1,"uncued_059_d01,uncued_059_d04","uncued_059_d01,uncued_059_d04,uncued_059_d02","uncued_059_d03,uncued_059_d02","uncued_059_d01,uncued_059_d04",
